date,005930,000660,005380,005490,035420,051910,105560,012330,015760,032830,068270,091990,130960,263750,086900,003670,034230,036490,253450,046890,151910
2017-01-05,390002522000.0,111607802850.0,60111214000.0,112021222500.0,54360684000.0,39733647500.0,48319359600.0,34059712500.0,35840066250.0,17552888500.0,33199779200.0,,21884598200.0,,16755582600.0,1069131800.0,5167960200.0,10118865600.0,,4565845800.0,0.0
2017-01-06,321490390000.0,152008464000.0,55279741000.0,77244500000.0,40164931000.0,22483384000.0,57078452350.0,27586265000.0,60285323900.0,24893887500.0,29225067300.0,,22304411100.0,,10775646000.0,1187798700.0,11943461250.0,9350540100.0,,5526124550.0,0.0
2017-01-09,491114178000.0,191857550450.0,48934473000.0,74198448000.0,59739952000.0,33019915500.0,33720423200.0,33405625000.0,95415221750.0,16905037500.0,35558320400.0,,14680234400.0,,16733393600.0,1836828000.0,6076994700.0,9682530000.0,,7792939200.0,0.0
2017-01-10,338876552000.0,127457908000.0,62522616000.0,77882173500.0,37518624000.0,51362942500.0,47290717750.0,26435335500.0,116935578500.0,14766999000.0,23636626600.0,,32139075000.0,,15353262100.0,1328267000.0,7282363400.0,8889399600.0,,6189385500.0,0.0
2017-01-11,460054782000.0,224978992800.0,100381990500.0,206309819000.0,38798632000.0,156548000000.0,39538668000.0,35359992000.0,80087356800.0,19618382000.0,24315093600.0,,14747086600.0,,11921113600.0,1093968000.0,4363008000.0,9805857600.0,,4543000000.0,0.0
2017-01-12,452763020000.0,256067473200.0,64212316000.0,116659042500.0,45223978000.0,91632915000.0,44629067700.0,32945436000.0,70378811500.0,20606484000.0,39242037600.0,,16974066200.0,,6876207500.0,667992600.0,17118165000.0,13106269000.0,,3868101500.0,0.0
2017-01-13,597653697000.0,212254481300.0,43688439000.0,83807750000.0,53902490000.0,80212105000.0,37781072300.0,30312334000.0,67501520200.0,12378464000.0,32312809100.0,,41229496000.0,,8018724800.0,844970100.0,11346268650.0,8156738800.0,,5352055150.0,0.0
2017-01-16,608977590000.0,245263753200.0,47620156500.0,53860857500.0,43703348000.0,55301188000.0,66570198450.0,33087210000.0,47398287600.0,25794160000.0,23711397700.0,,23091895800.0,,16412749000.0,958167800.0,13923798000.0,8186420200.0,,5302123500.0,0.0
2017-01-17,301249872000.0,113880781500.0,74856117000.0,65526550000.0,40498890000.0,60959194000.0,56041813100.0,28495320000.0,26584834200.0,24361722000.0,34890046000.0,,40993178000.0,,12136566800.0,1946050900.0,9780471250.0,5975378500.0,,4959735000.0,0.0
2017-01-18,327857276000.0,145284345350.0,60843552000.0,70589324000.0,43478688000.0,82813473000.0,28024882600.0,27116610000.0,54952393600.0,16194832500.0,25851861300.0,,49428715500.0,,12861573200.0,1126824600.0,7588462000.0,6873288300.0,,2294734100.0,0.0
2017-01-19,353020372000.0,115680492800.0,38776872000.0,170732032000.0,54316611000.0,76661052500.0,21293987300.0,33438332000.0,44055824700.0,18335830000.0,24871036500.0,,150656660800.0,,10062387300.0,1795519000.0,5632228800.0,12827530000.0,,3393921300.0,0.0
2017-01-20,341682000000.0,95508034250.0,47464884000.0,71746311000.0,57646475000.0,110775186000.0,26660877600.0,23181504500.0,34955169000.0,7672301500.0,20616369000.0,,69812133300.0,,7484897700.0,3405534850.0,3412709250.0,9742815100.0,,3209008800.0,0.0
